11303.02941, 3,   0.026,  6.005,  7.933, 4,  -1.474,  0.080, -0.096, 5,  -1.480, -6.353, 18.385
11303.04280, 3,   0.111,  5.735,  7.985, 4,  -1.474,  0.084, -0.112, 5,  -1.499, -6.803, 18.347
11303.05647, 3,   0.108,  5.685,  8.060, 4,  -1.474,  0.037, -0.100, 5,  -1.499, -7.328, 18.291
11303.07039, 3,   0.128,  5.628,  8.212, 4,  -1.427, -0.092,  0.005, 5,  -1.536, -7.908, 18.235
11303.09175, 3,  -0.192,  5.414,  8.296, 4,  -1.387, -0.103,  0.051, 5,  -1.649, -8.471, 18.178
11303.11031, 3,  -0.188,  5.132,  8.405, 4,  -1.274, -0.014,  0.043, 5,  -1.762, -9.014, 18.047
11303.12660, 3,   0.023,  5.018,  8.546, 4,  -1.150, -0.027,  0.003, 5,  -1.837, -9.370, 17.747
11303.14031, 3,   0.180,  4.744,  8.686, 4,  -1.106, -0.046,  0.005, 5,  -1.911, -9.708, 17.522
11303.15602, 3,   0.103,  4.648,  8.802, 4,  -1.079, -0.077,  0.014, 5,  -1.874,-10.195, 17.335
11303.16936, 3,  -0.084,  4.747,  8.740, 4,  -1.045, -0.142,  0.038, 5,  -1.780,-10.645, 17.148
11303.18385, 3,  -0.030,  4.469,  8.841, 4,  -1.003, -0.156,  0.047, 5,  -1.762,-11.057, 17.035
11303.19835, 3,   0.005,  4.319,  8.930, 4,  -0.912, -0.120,  0.049, 5,  -1.687,-11.507, 16.810
11303.21544, 3,   0.050,  4.205,  9.001, 4,  -0.787, -0.011,  0.010, 5,  -1.668,-11.938, 16.623
11303.22893, 3,   0.059,  4.017,  9.062, 4,  -0.778,  0.027, -0.002, 5,  -1.612,-12.369, 16.436
11303.24318, 3,   0.097,  3.959,  9.082, 4,  -0.773,  0.055, -0.011, 5,  -1.612,-12.819, 16.192
11303.25688, 3,   0.175,  3.885,  9.111, 4,  -0.722,  0.048, -0.002, 5,  -1.518,-13.212, 16.005
11303.27065, 3,   0.028,  3.727,  9.242, 4,  -0.726,  0.022,  0.002, 5,  -1.368,-13.493, 15.948
